"","mill.dt2","mill.q3","mill.ro"
"17470",2018-03-21 11:30:00,21.2861540845621,2.76493665937358e-05
"17471",2018-03-21 11:45:00,20.6726777603071,2.68524996858614e-05
"17472",2018-03-21 12:00:00,20.3604922663466,2.64469904927272e-05
"17473",2018-03-21 12:15:00,19.6655095018681,2.55442518789289e-05
"17474",2018-03-21 12:30:00,19.8159384329463,2.57396495371983e-05
"17475",2018-03-21 12:45:00,19.8310013821352,2.5759215354605e-05
"17476",2018-03-21 13:00:00,18.47531778374,2.39982681845227e-05
"17477",2018-03-21 13:15:00,21.00171162734,2.7279893848997e-05
"17478",2018-03-21 13:30:00,20.2997545439615,2.63680960364706e-05
"17479",2018-03-21 13:45:00,20.1405931281805,2.61613554333996e-05
"17480",2018-03-21 14:00:00,18.5342638056028,2.40748353352279e-05
"17481",2018-03-21 14:15:00,19.8837503826174,2.58277329668515e-05
"17482",2018-03-21 14:30:00,19.9667317181804,2.59355204684501e-05
"17483",2018-03-21 14:45:00,19.9969340093717,2.59747513326918e-05
"17484",2018-03-21 15:00:00,20.0120406027389,2.5994373841123e-05
"17485",2018-03-21 15:15:00,19.5829292614982,2.5436985374594e-05
"17486",2018-03-21 15:30:00,19.2686425417955,2.50287468222429e-05
"17487",2018-03-21 15:45:00,18.2694780863101,2.37308954486507e-05
"17488",2018-03-21 16:00:00,18.6006494734382,2.416106611507e-05
"17489",2018-03-21 16:15:00,18.7558428006644,2.43626524223161e-05
"17490",2018-03-21 16:30:00,19.6429766501039,2.5514983130974e-05
"17491",2018-03-21 16:45:00,19.3881799323276,2.51840183249931e-05
"17492",2018-03-21 17:00:00,20.3225244212262,2.63976726655454e-05
"17493",2018-03-21 17:15:00,20.0044868521782,2.59845619973498e-05
"17494",2018-03-21 17:30:00,19.0377096893194,2.47287796665377e-05
"17495",2018-03-21 17:45:00,19.3956588288757,2.51937329381428e-05
"17496",2018-03-21 18:00:00,19.0451452934427,2.47384380455683e-05
"17497",2018-03-21 18:15:00,19.567926559879,2.54174978149664e-05
"17498",2018-03-21 18:30:00,19.7707714506172,2.56809804865381e-05
"17499",2018-03-21 18:45:00,19.8008791272923,2.57200884525129e-05
"17500",2018-03-21 19:00:00,20.2314936838303,2.62794295005491e-05
"17501",2018-03-21 19:15:00,19.4255835938614,2.52326033134126e-05
"17502",2018-03-21 19:30:00,20.0044868521782,2.59845619973498e-05
"17503",2018-03-21 19:45:00,19.5529275185102,2.53980150097723e-05
"17504",2018-03-21 20:00:00,20.4212877137738,2.6525959930159e-05
"17505",2018-03-21 20:15:00,19.8686746889731,2.58081505952041e-05
"17506",2018-03-21 20:30:00,19.8385342227409,2.57690000376704e-05
"17507",2018-03-21 20:45:00,18.3576052086553,2.38453670015151e-05
"17508",2018-03-21 21:00:00,18.0205190207496,2.34075133833339e-05
"17509",2018-03-21 21:15:00,19.2313353929963,2.49802871977557e-05
"17510",2018-03-21 21:30:00,18.7262505339778,2.43242139412872e-05
"17511",2018-03-21 21:45:00,18.7928540415431,2.44107276811477e-05
"17512",2018-03-21 22:00:00,18.8669461518488,2.45069686418871e-05
"17513",2018-03-21 22:15:00,18.6375630290148,2.42090144868783e-05
"17514",2018-03-21 22:30:00,19.3283818236803,2.51063443674978e-05
"17515",2018-03-21 22:45:00,18.5711354055706,2.41227292093565e-05
"17516",2018-03-21 23:00:00,18.4900486856867,2.40174026935825e-05
"17517",2018-03-21 23:15:00,18.0497518554194,2.34454849849275e-05
"17518",2018-03-21 23:30:00,18.0570624202274,2.34549809458033e-05
"17519",2018-03-21 23:45:00,17.9256165416376,2.32842410709567e-05
"17520",2018-03-22 00:00:00,18.1814860624011,2.36165993801021e-05
"17521",2018-03-22 00:15:00,17.8090326897255,2.31328060278943e-05
"17522",2018-03-22 00:30:00,18.7632431908381,2.43722650606554e-05
"17523",2018-03-22 00:45:00,18.549009646665,2.4093989249253e-05
"17524",2018-03-22 01:00:00,18.6818900306463,2.4266592455789e-05
"17525",2018-03-22 01:15:00,18.1521854506112,2.35785397403202e-05
"17526",2018-03-22 01:30:00,18.9931154782895,2.46708546095347e-05
"17527",2018-03-22 01:45:00,18.2108017114797,2.365467855237e-05
"17528",2018-03-22 02:00:00,19.2015062484953,2.49415410274419e-05
"17529",2018-03-22 02:15:00,20.0649422633273,2.60630897491829e-05
"17530",2018-03-22 02:30:00,19.5529275185102,2.53980150097723e-05
"17531",2018-03-22 02:45:00,20.0422646800341,2.60336330041344e-05
"17532",2018-03-22 03:00:00,19.6429766501039,2.5514983130974e-05
"17533",2018-03-22 03:15:00,19.3358533715282,2.51160494351512e-05
"17534",2018-03-22 03:30:00,20.4973631036815,2.6624777045546e-05
"17535",2018-03-22 03:45:00,19.8837503826174,2.58277329668515e-05
"17536",2018-03-22 04:00:00,19.8611382070948,2.57983611823561e-05
"17537",2018-03-22 04:15:00,20.2845791402474,2.63483841477551e-05
"17538",2018-03-22 04:30:00,18.3208691712997,2.37976492146378e-05
"17539",2018-03-22 04:45:00,21.4944873391143,2.79199783024501e-05
"17540",2018-03-22 05:00:00,20.8025632141147,2.70212126677017e-05
"17541",2018-03-22 05:15:00,21.7965507347835,2.83123395307034e-05
"17542",2018-03-22 05:30:00,20.4897515137648,2.6614890072111e-05
"17543",2018-03-22 05:45:00,20.0800651861931,2.6082733468599e-05
"17544",2018-03-22 06:00:00,20.8867446007837,2.71305589597155e-05
"17545",2018-03-22 06:15:00,21.4095328750474,2.78096278318377e-05
"17546",2018-03-22 06:30:00,21.7499921645498,2.82518628954523e-05
"17547",2018-03-22 06:45:00,23.8441896932713,3.09720929079425e-05
"17548",2018-03-22 07:00:00,21.0938297470381,2.73995494547649e-05
"17549",2018-03-22 07:15:00,23.3585440842018,3.03412700065176e-05
"17550",2018-03-22 07:30:00,22.1389465458462,2.87570900132294e-05
"17551",2018-03-22 07:45:00,22.6714320270349,2.94487549432464e-05
"17552",2018-03-22 08:00:00,22.2951415293951,2.89599774086268e-05
"17553",2018-03-22 08:15:00,22.6714320270349,2.94487549432464e-05
"17554",2018-03-22 08:30:00,22.9944298626868,2.9868308683741e-05
"17555",2018-03-22 08:45:00,23.1366924548425,3.00530987847363e-05
"17556",2018-03-22 09:00:00,23.0576232008897,2.99503928294872e-05
"17557",2018-03-22 09:15:00,23.4379399561459,3.04444002178602e-05
"17558",2018-03-22 09:30:00,21.7810276906072,2.82921760790354e-05
"17559",2018-03-22 09:45:00,22.8682089269556,2.97043556788923e-05
"17560",2018-03-22 10:00:00,21.3092703159805,2.76793931149296e-05
"17561",2018-03-22 10:15:00,20.9633669692262,2.72300865655916e-05
"17562",2018-03-22 10:30:00,21.8819903653004,2.84233202018199e-05
"17563",2018-03-22 10:45:00,19.6354675269275,2.55052292553478e-05
"17564",2018-03-22 11:00:00,19.2686425417955,2.50287468222429e-05
"17565",2018-03-22 11:15:00,21.3323945317225,2.77094300072541e-05
"17566",2018-03-22 11:30:00,19.0377096893194,2.47287796665377e-05
"17567",2018-03-22 11:45:00,18.549009646665,2.4093989249253e-05
"17568",2018-03-22 12:00:00,19.703082521315,2.55930568525561e-05
"17569",2018-03-22 12:15:00,18.6966731441058,2.42857947842987e-05
"17570",2018-03-22 12:30:00,19.9289992936263,2.58865084376801e-05
"17571",2018-03-22 12:45:00,19.6880505743206,2.55735313050376e-05
"17572",2018-03-22 13:00:00,20.1405931281805,2.61613554333996e-05
"17573",2018-03-22 13:15:00,20.1557341713534,2.61810226899475e-05
"17574",2018-03-22 13:30:00,20.0422646800341,2.60336330041344e-05
"17575",2018-03-22 13:45:00,20.3984826603075,2.64963376094254e-05
"17576",2018-03-22 14:00:00,19.6354675269275,2.55052292553478e-05
"17577",2018-03-22 14:15:00,19.913912685946,2.58669118893909e-05
"17578",2018-03-22 14:30:00,21.0400785816227,2.73297300937143e-05
"17579",2018-03-22 14:45:00,20.856120668319,2.70907804101526e-05
"17580",2018-03-22 15:00:00,21.5795488109375,2.80304677693637e-05
"17581",2018-03-22 15:15:00,22.2560600230049,2.89092130059581e-05
"17582",2018-03-22 15:30:00,23.2633823074446,3.02176608829146e-05
"17583",2018-03-22 15:45:00,22.5850218341655,2.93365135730773e-05
"17584",2018-03-22 16:00:00,24.9302130478272,3.23827684926529e-05
"17585",2018-03-22 16:15:00,27.1561648062902,3.52741389086149e-05
"17586",2018-03-22 16:30:00,26.0232959331843,3.38026139609563e-05
"17587",2018-03-22 16:45:00,25.5565039941654,3.31962807833583e-05
"17588",2018-03-22 17:00:00,25.1655080515775,3.26884018067085e-05
"17589",2018-03-22 17:15:00,27.2477894384853,3.53931535053578e-05
"17590",2018-03-22 17:30:00,25.6055132383354,3.3259940688908e-05
"17591",2018-03-22 17:45:00,25.0356031138202,3.2519663516451e-05
"17592",2018-03-22 18:00:00,25.3363326591431,3.29102921575465e-05
"17593",2018-03-22 18:15:00,26.3937101406212,3.42837585666125e-05
"17594",2018-03-22 18:30:00,26.757500062426,3.47562986445959e-05
"17595",2018-03-22 18:45:00,26.6746814137289,3.46487224629369e-05
"17596",2018-03-22 19:00:00,26.5754069691479,3.45197712441913e-05
